Date,stk_cd,lstm_pred_log,true_target_log_return,sentiment_score
2025-04-28,3890.0,0.0016944339000000003,-0.00838514917963665,0.02118003025718608
2025-04-29,3370.0,0.008936594999999999,-0.0161990258329759,0.20240480961923848
2025-04-30,2415.0,0.0227277935,-0.023426472185932447,0.3333333333333333
2025-05-02,2415.0,0.009130575799999999,-0.0238003897843973,0.11854103343465046
2025-05-26,3890.0,-0.0162656321,0.009669529912481599,0.07228915662650602
